time,wall_distance,desired_velocity,actual_velocity,desired_heading,control_variable
182.94,1.05,5.0,5.0,1.0,0.2
182.95,1.05,5.0,5.0,1.0,0.2
182.96,1.05,5.0,5.0,1.0,0.2
182.97,1.05,5.0,5.0,1.0,0.2
182.98,1.05,5.0,5.0,1.0,0.2
182.99,1.05,5.0,5.0,1.0,0.2
183.0,1.05,5.0,5.0,1.0,0.2
183.01,1.05,5.0,5.0,1.0,0.2
183.02,1.05,5.0,5.0,1.0,0.2
183.03,1.05,5.0,5.0,1.0,0.2
183.04,1.05,5.0,5.0,1.0,0.2
183.05,1.05,5.0,5.0,1.0,0.2
183.06,1.05,5.0,5.0,1.0,0.2
183.07,1.05,5.0,5.0,1.0,0.2
183.08,1.05,5.0,5.0,1.0,0.2
183.09,1.05,5.0,5.0,1.0,0.2
183.1,1.05,5.0,5.0,1.0,0.2
183.11,1.05,5.0,5.0,1.0,0.2
183.12,1.05,5.0,5.0,1.0,0.2
183.13,1.05,5.0,5.0,1.0,0.2
183.14,1.05,5.0,5.0,0.96,0.19
183.15,1.05,5.0,5.0,0.93,0.19
183.16,1.05,5.0,5.0,0.89,0.18
183.17,1.05,5.0,5.0,0.86,0.17
183.18,1.05,5.0,5.0,0.82,0.17
183.19,1.05,5.0,5.0,0.79,0.16
183.2,1.05,5.0,5.0,0.75,0.15
183.21,1.05,5.0,5.0,0.71,0.14
183.22,1.04,5.0,5.0,0.68,0.14
183.23,1.04,5.0,5.0,0.64,0.13
183.24,1.04,5.0,5.0,0.61,0.12
183.25,1.04,5.0,5.0,0.57,0.12
183.26,1.04,5.0,5.0,0.54,0.11
183.27,1.04,5.0,5.0,0.5,0.1
183.28,1.04,5.0,5.0,0.46,0.1
183.29,1.04,5.0,5.0,0.43,0.09
183.3,1.04,5.0,5.0,0.39,0.08
183.31,1.04,5.0,5.0,0.36,0.08
183.32,1.04,5.0,5.0,0.32,0.07
183.33,1.04,5.0,5.0,0.29,0.06
183.34,1.04,5.0,5.0,0.25,0.06
183.35,1.04,5.0,5.0,0.21,0.05
183.36,1.04,5.0,5.0,0.18,0.04
183.37,1.04,5.0,5.0,0.14,0.03
183.38,1.04,5.0,5.0,0.11,0.03
183.39,1.04,5.0,5.0,0.07,0.02
183.4,1.04,5.0,5.0,0.04,0.01
183.41,1.04,5.0,5.0,0.0,0.01
183.42,1.04,5.0,5.0,0.03,0.0
183.43,1.04,5.0,5.0,0.06,0.01
183.44,1.04,5.0,5.0,0.1,0.01
183.45,1.04,5.0,5.0,0.13,0.02
183.46,1.04,5.0,5.0,0.16,0.03
183.47,1.04,5.0,5.0,0.19,0.03
183.48,1.04,5.0,5.0,0.23,0.04
183.49,1.04,5.0,5.0,0.26,0.05
183.5,1.04,5.0,5.0,0.29,0.05
183.51,1.04,5.0,5.0,0.32,0.06
183.52,1.04,5.0,5.0,0.35,0.07
183.53,1.04,5.0,5.0,0.39,0.07
183.54,1.04,5.0,5.0,0.42,0.08
183.55,1.05,5.0,5.0,0.45,0.09
183.56,1.05,5.0,5.0,0.48,0.09
183.57,1.05,5.0,5.0,0.52,0.1
183.58,1.05,5.0,5.0,0.55,0.11
183.59,1.05,5.0,5.0,0.58,0.11
183.6,1.05,5.0,5.0,0.61,0.12
183.61,1.05,5.0,5.0,0.65,0.13
183.62,1.05,5.0,5.0,0.68,0.13
183.63,1.05,5.0,5.0,0.71,0.14
183.64,1.05,5.0,5.0,0.74,0.15
183.65,1.05,5.0,5.0,0.77,0.15
183.66,1.05,5.0,5.0,0.81,0.16
183.67,1.05,5.0,5.0,0.84,0.17
183.68,1.05,5.0,5.0,0.87,0.17
183.69,1.05,5.0,5.0,0.9,0.18
183.7,1.05,5.0,5.0,0.94,0.19
183.71,1.05,5.0,5.0,0.97,0.19
183.72,1.05,5.0,5.0,1.0,0.2
183.73,1.05,5.0,5.0,0.96,0.19
183.74,1.05,5.0,5.0,0.93,0.19
183.75,1.05,5.0,5.0,0.89,0.18
183.76,1.05,5.0,5.0,0.86,0.17
183.77,1.05,5.0,5.0,0.82,0.16
183.78,1.05,5.0,5.0,0.79,0.16
183.79,1.05,5.0,5.0,0.75,0.15
183.8,1.05,5.0,5.0,0.71,0.14
183.81,1.05,5.0,5.0,0.68,0.14
183.82,1.05,5.0,5.0,0.64,0.13
183.83,1.05,5.0,5.0,0.61,0.12
183.84,1.05,5.0,5.0,0.57,0.11
183.85,1.05,5.0,5.0,0.54,0.11
183.86,1.05,5.0,5.0,0.5,0.1
183.87,1.05,5.0,5.0,0.46,0.09
183.88,1.05,5.0,5.0,0.43,0.09
183.89,1.05,5.0,5.0,0.39,0.08
183.9,1.05,5.0,5.0,0.36,0.07
183.91,1.05,5.0,5.0,0.32,0.06
183.92,1.05,5.0,5.0,0.29,0.06
183.93,1.05,5.0,5.0,0.25,0.05
183.94,1.05,5.0,5.0,0.21,0.04
183.95,1.04,5.0,5.0,0.18,0.04
183.96,1.04,5.0,5.0,0.14,0.03
183.97,1.04,5.0,5.0,0.11,0.02
183.98,1.04,5.0,5.0,0.07,0.01
183.99,1.04,5.0,5.0,0.04,0.01
184.0,1.04,5.0,5.0,0.0,0.0
184.01,1.04,5.0,5.0,0.04,0.01
184.02,1.04,5.0,5.0,0.07,0.01
184.03,1.04,5.0,5.0,0.11,0.02
184.04,1.04,5.0,5.0,0.15,0.03
184.05,1.04,5.0,5.0,0.19,0.04
184.06,1.04,5.0,5.0,0.22,0.04
184.07,1.04,5.0,5.0,0.26,0.05
184.08,1.04,5.0,5.0,0.3,0.06
184.09,1.04,5.0,5.0,0.33,0.07
184.1,1.04,5.0,5.0,0.37,0.07
184.11,1.04,5.0,5.0,0.41,0.08
184.12,1.04,5.0,5.0,0.44,0.09
184.13,1.04,5.0,5.0,0.48,0.1
184.14,1.04,5.0,5.0,0.52,0.1
184.15,1.04,5.0,5.0,0.56,0.11
184.16,1.04,5.0,5.0,0.59,0.12
184.17,1.04,5.0,5.0,0.63,0.13
184.18,1.04,5.0,5.0,0.67,0.13
184.19,1.04,5.0,5.0,0.7,0.14
184.2,1.04,5.0,5.0,0.74,0.15
184.21,1.04,5.0,5.0,0.78,0.16
184.22,1.04,5.0,5.0,0.81,0.16
184.23,1.04,5.0,5.0,0.85,0.17
184.24,1.04,5.0,5.0,0.89,0.18
184.25,1.04,5.0,5.0,0.93,0.19
184.26,1.04,5.0,5.0,0.96,0.19
184.27,1.04,5.0,5.0,1.0,0.2
184.28,1.04,5.0,5.0,1.0,0.2
184.29,1.04,5.0,5.0,1.0,0.2
184.3,1.04,5.0,5.0,1.0,0.2
184.31,1.04,5.0,5.0,1.0,0.2
184.32,1.04,5.0,5.0,1.0,0.2
184.33,1.04,5.0,5.0,1.0,0.2
184.34,1.04,5.0,5.0,1.0,0.2
184.35,1.04,5.0,5.0,1.0,0.2
184.36,1.04,5.0,5.0,1.0,0.2
184.37,1.04,5.0,5.0,1.0,0.2
184.38,1.04,5.0,5.0,1.0,0.2
184.39,1.04,5.0,5.0,1.0,0.2
184.4,1.04,5.0,5.0,1.0,0.2
184.41,1.04,5.0,5.0,1.0,0.2
184.42,1.04,5.0,5.0,1.0,0.2
